I finally found my missing sock.	I am happy you found the sock!	pos	condensed
I finally found my missing sock.	I am happy you finally found your missing sock!	pos	full
I proposed to my girlfriend and she said yes!	I am happy your girlfriend said yes!	pos	condensed
I proposed to my girlfriend and she said yes!	I am happy you proposed to your girlfriend and she said yes!	pos	full
I got fired at work today.	I am sorry that you got fired	neg	condensed
I got fired at work today.	I am sorry that you got fired at work today.	neg	full
My car was broken into and stereo was stolen.	Sorry to hear your stereo was stolen	neg	condensed
My car was broken into and stereo was stolen.	Sorry to hear your car was broken into and stereo was stolen	neg	full
I was hit by a car and broke my collar bone.	I am sorry that a car hit you	neg	condensed
I was hit by a car and broke my collar bone.	I am sorry that you were hit by a car and broke your collar bone.	neg	full
I got bitten by a spider last night.	Sorry to hear a spider bit you	neg	condensed
I got bitten by a spider last night.	Sorry to hear that a spider bit you last night	neg	full
I have a sinus infection.	I am sorry that you have a infection	neg	condensed
I have a sinus infection.	I am sorry that you have gotten a sinus infection	neg	full
I lost my car keys. 	Sorry you lost your keys	neg	condensed
I lost my car keys. 	Sorry to hear that you lost your car keys	neg	full
I accidentally bought a bunch of lemons, so I made lemonade.	I am happy about your lemonade.	pos	condensed
I accidentally bought a bunch of lemons, so I made lemonade.	I am glad you made lemonade from your lemons	pos	full
My blood sugar has been really good for a month!	Good to hear about your blood sugar.	pos	condensed
My blood sugar has been really good for a month!	I am happy your blood sugar has been good.	pos	full
My favorite show is on television tonight!	Good to hear about your show.	pos	condensed
My favorite show is on television tonight!	I am glad your favorite show is on tonight.	pos	full
Today, I got an award for excellent service to my community!	I am happy about your award.	pos	condensed
Today, I got an award for excellent service to my community!	I am glad you got an award for excellent service.	pos	full
My brother is getting married next week, I'm so excited!	I am happy about your brother.	pos	condensed
My brother is getting married next week, I'm so excited!	I am glad your brother is getting married.	pos	full
I'm so excited to see the results of my ancestry DNA test, it should be fun!	Good to hear about your DNA test.	pos	condensed
I'm so excited to see the results of my ancestry DNA test, it should be fun!	I am happy that you are getting the results for your DNA test.	pos	full
My favorite band cancelled their concert next month.	Sorry to hear the band cancelled. 	neg	condensed
My favorite band cancelled their concert next month.	I'm really sorry to see your favorite band cancelled. 	neg	full
I lost $20 down an elevator shaft today.	Sorry you lost $20.	neg	condensed
I lost $20 down an elevator shaft today.	I'm sorry to hear you've lost $20. 	neg	full
My bus was two hours late this morning and my boss was angry at me.	Sorry the bus was late and your boss was angry with you. 	neg	condensed
My bus was two hours late this morning and my boss was angry at me.	I'm really sorry to hear that the bus was so late, and about how angry your boss got. 	neg	full
My cat was pregnant and had kittens, but two were stillborn.	I'm sorry to hear about the stillborn kittens.	neg	condensed
My cat was pregnant and had kittens, but two were stillborn.	Oh my gosh, I'm really sorry to hear about the two stillborn kittens. 	neg	full
I wasn't able to pay my electric bill so they gave me a cutoff deadline today.	I'm sorry that you want be able to pat you electric bill on time. 	neg	condensed
I wasn't able to pay my electric bill so they gave me a cutoff deadline today.	I'm really sorry that you aren't able to pay your electric bill and that you received a cutoff time.  	neg	full
My favorite football team the Baltimore Ravens lost their third consecutive game today.	Sorry to hear about the Baltimore Ravens third loss. 	neg	condensed
My favorite football team the Baltimore Ravens lost their third consecutive game today.	I'm really sorry to hear that the Baltimore Ravens lost for a third consecutive time. 	neg	full
Old school music is always a good choice.	I am glad to hear about the music	pos	condensed
Old school music is always a good choice.	Good to hear that you enjoy old school music	pos	full
Having kids can be cathartic for someone.	Good to hear about the kids	pos	condensed
Having kids can be cathartic for someone.	I am glad that you enjoy having kids	pos	full
Making money from home is a good gig.	I am happy about your work arrangement	pos	condensed
Making money from home is a good gig.	I am happy that you enjoy being able to make money from home	pos	full
The new foot pedal works on my sewing machine.	Good to hear about the foot pedal	pos	condensed
The new foot pedal works on my sewing machine.	Good to hear that the new foot pedal works on your sewing machine	pos	full
I just heard that they're remaking my favorite movie.	Good to hear about the movie	pos	condensed
I just heard that they're remaking my favorite movie.	I am glad that they are remaking your favorite movie	pos	full
My friends just opened a new food truck.	I am happy for your friend	pos	condensed
My friends just opened a new food truck.	Good to hear that your friend just opened a new food truck	pos	full
I don't like spending time around kids.	I am sorry you don't like kids.	neg	condensed
I don't like spending time around kids.	I am sorry you don't like spending time around kids.	neg	full
I am typically an anxious person.	Sorry to hear that you are anxious.	neg	condensed
I am typically an anxious person.	Sorry to hear you are an anxious person.	neg	full
I have yet to find the one for me.	I am sad you have yet to find the one.	neg	condensed
I have yet to find the one for me.	I am sad you have yet to find the one for you.	neg	full
My favorite restaurant is closing.	Sorry to hear the restaurant is closing.	neg	condensed
My favorite restaurant is closing.	Sorry to hear your favorite restaurant is closing.	neg	full
The doughnuts were sold out by the time I got there.	I am sad the doughnuts were sold out.	neg	condensed
The doughnuts were sold out by the time I got there.	I am sad the doughnuts were sold out by the time you got there.	neg	full
I got to class to late to take the test.	I am sorry you got to class to late.	neg	condensed
I got to class to late to take the test.	I am sorry you got to class to late to take the test.	neg	full
I did really well at target practice.	Glad you did so well at target practice.	pos	condensed
I did really well at target practice.	Really happy to hear your target practice went so well. 	pos	full
I bought my new fridge on sale and saved a lot of money.	Happy you saved so much money on the fridge you bought 	pos	condensed
I bought my new fridge on sale and saved a lot of money.	Really glad you were able to save so much money on the fridge you bought.	pos	full
We were lucky th neighbors saw our house on fire and called for help saving our home.	Glad your house was able to be saved from the fire. 	pos	condensed
We were lucky th neighbors saw our house on fire and called for help saving our home.	I'm am so happy to hear you house was saved by the fire, because your neighbors called for help.	pos	full
My mother and I had a nice chat over some tea.	Glad you and your mom had a nice chat over tea. 	pos	condensed
My mother and I had a nice chat over some tea.	Happy to hear you had such a nice conversation with your mom over tea. 	pos	full
I found out that me and my coworker have a lot in common.	Happy you have so much in common with your co worker.	pos	condensed
I found out that me and my coworker have a lot in common.	I'm glad to hear you realized you and your co-worker have so much in common. 	pos	full
I gave an oral report without feeling nervous like I usually do. 	Happy you gave a oral report without getting nervous.	pos	condensed
I gave an oral report without feeling nervous like I usually do. 	Glad to hear you weren't nervous when you gave your oral report. 	pos	full
The fire truck arrived to late to save our home.	Sorry to hear about the fire truck's late arrival!	neg	condensed
The fire truck arrived to late to save our home.	Sorry to hear that the fire truck arrived too late to save your home!	neg	full
The drunk driver hit our mailbox destroying it	Sorry to hear that the drunk driver destroyed your mailbox.	neg	condensed
The drunk driver hit our mailbox destroying it	Sorry to hear about that drunk driver hitting and destroying your mailbox!	neg	full
The judge did not understand my reasons for spending and I had to pay a fine.	I am sorry that the judge made you pay a fine.	neg	condensed
The judge did not understand my reasons for spending and I had to pay a fine.	I am sorry that the judge did not understand your reasons and that you had to pay a fine.	neg	full
My girlfriend found out she was unable to conceive a child. 	I am sad that your girlfriend is unable to conceive.	neg	condensed
My girlfriend found out she was unable to conceive a child. 	I am sad that your girlfriend is unable to conceive a child.	neg	full
The foreign country I visited couldn't understand my language.	Sorry to hear that the foreign country couldn't understand you.	neg	condensed
The foreign country I visited couldn't understand my language.	Sorry to hear that the foreign country you visited couldn't understand you.	neg	full
The airport lost my luggage.	Sorry to hear the airport lost your luggage.	neg	full
I received a cash back bonus from my credit card that worth 300 dollars.	Good to hear about your bonus	pos	condensed
I received a cash back bonus from my credit card that worth 300 dollars.	I am glad that you received a cash back bonus from your credit card	pos	full
My manager just announced that I will receive a big bonus this year for winning the employee of the year award. 	I am happy for you getting the bonus	pos	condensed
My manager just announced that I will receive a big bonus this year for winning the employee of the year award. 	I am happy for you getting a big bonus this year for winning the employee of the year award	pos	full
I proposed to my girlfriend this morning and she accepted. 	Good to hear about your engagement	pos	condensed
I proposed to my girlfriend this morning and she accepted. 	I am glad your girlfriend accepted your proposal	pos	full
I like spending time with my best friend.	Good to hear about you and your best friend	pos	condensed
I like spending time with my best friend.	Good to hear that you like pending time with your best friend	pos	full
My best friend lives close to me.	Good to hear about you and your best friend	pos	condensed
My best friend lives close to me.	Good to hear that you and your best friend live close to each other	pos	full
I have people with whom I can rely on.	Good to hear about people in your life	pos	condensed
I have people with whom I can rely on.	I am glad you have people you can rely on	pos	full
I woke up this morning and notice my car had 2 flat tires.	Sorry about your 2 flat tires. 	neg	condensed
I woke up this morning and notice my car had 2 flat tires.	I'm really sorry to hear you woke up to two flat tires. 	neg	full
The auto shop deliberately over charged me on my repair. 	Sorry you were over charged by the auto shop. 	neg	condensed
The auto shop deliberately over charged me on my repair. 	Gosh, so sorry to hear that you were deliberately over charged by the auto shop. 	neg	full
My health insurance was cancelled, and now i'm paying a fortune for my medications. 	Sorry your insurance was cancelled and you had to pay for you on medication. 	neg	condensed
My health insurance was cancelled, and now i'm paying a fortune for my medications. 	I'm really sorry to hear you had to pay so much for medication, because your insurance was cancelled. 	neg	full
I have problems standing up for myself.	Sorry you can't stick up for yourself. 	neg	condensed
I have problems standing up for myself.	Sorry to hear you aren't able to stand up for yourself. 	neg	full
I have been subject to the mental health stigma.	Sorry you've been affected by mental health stigma. 	neg	condensed
I have been subject to the mental health stigma.	I'm so sorry to hear you've been subjected to the stigma of mental health.	neg	full
I don't feel like myself sometimes.	Sorry you aren't able to be yourself. 	neg	condensed
I don't feel like myself sometimes.	I'm sorry you haven't been able to feel like yourself. 	neg	full
I got a new high card limit.	Good to hear about your card	pos	condensed
I got a new high card limit.	Good to hear about your new high card limit	pos	full
I ordered what I wanted.	I am glad about your order	pos	condensed
I ordered what I wanted.	Good to hear that you just ordered what you wanted	pos	full
My food was cooked perfectly.	Good to hear about your food	pos	condensed
My food was cooked perfectly.	I am glad your food was cooked perfectly	pos	full
Mom made mu absolute favorite soup for lunch! 	Good to hear about your lunch	pos	condensed
Mom made mu absolute favorite soup for lunch! 	Good to hear that your mom made your favorite soup for lunch	pos	full
I have been waiting forever for the movie to be released. I can't wait to see it this afternoon. 	I am glad to hear about the movie release	pos	condensed
I have been waiting forever for the movie to be released. I can't wait to see it this afternoon. 	I am glad that you get to see the movie you've been waiting for this afternoon	pos	full
He proposed on New Years Day! 	Good to hear about the proposal	pos	condensed
He proposed on New Years Day! 	Good to hear about the New Years Day proposal	pos	full
I found a needle in my laundry.	Sorry about the needle found in your laundry. 	neg	condensed
I found a needle in my laundry.	Aw, sorry to hear there was a needle in your laundry. 	neg	full
I can't explain how I can't stop farting.	Sorry that you have a problem with farting 	neg	condensed
I can't explain how I can't stop farting.	Really sorry to hear your aren't able to stop farting. 	neg	full
My stomach hurts so bad.	Sorry about your stomach ache. 	neg	condensed
My stomach hurts so bad.	Really sorry your stomach is hurting so bad. 	neg	full
This is the absolute worst time of year for my mood. 	Sorry this weather puts you in a bed mood. 	neg	condensed
This is the absolute worst time of year for my mood. 	I'm sorry that the weather affects your mood so badly. 	neg	full
My babysitter called and cancelled at the last minute. 	Sorry to the babysitter cancelled. 	neg	condensed
My babysitter called and cancelled at the last minute. 	I'm really sorry to eat that the babysitter cancelled so last minute. 	neg	full
For the second time this year I have strep throat. 	Sorry you got strep twice.	neg	condensed
For the second time this year I have strep throat. 	Really sorry you got strep throat twice this year. 	neg	full
Our baseball team won the championship game.	I am happy that your baseball team won.	pos	condensed
Our baseball team won the championship game.	I am happy that your baseball team won the championship game.	pos	full
I was asked to be a guest of honor at a local event.	I am happy that you were asked to be a guest of honor.	pos	condensed
I was asked to be a guest of honor at a local event.	I am happy that you were asked to be a guest of honor at a local event.	pos	full
My mother cooked me the best soup I've ever eaten. 	I am happy your mother cooked.	pos	condensed
My mother cooked me the best soup I've ever eaten. 	I am happy your mother cooked you the best soup you've ever eaten.	pos	full
I tried a new roast recipe and it was on point.	I am happy you tried a new roast recipe.	pos	condensed
I tried a new roast recipe and it was on point.	I am happy you tried a new roast recipe and that it was on point.	pos	full
My quilting is getting better.	I am happy about your quilting.	pos	condensed
My quilting is getting better.	I am happy that your quilting is getting better.	pos	full
I won a new sewing machine.	I am happy you won.	pos	condensed
I won a new sewing machine.	I am happy you won a new sewing machine.	pos	full
One of my favorite actors died today.	I am sorry one of your favorite actors died.	neg	condensed
One of my favorite actors died today.	I am sorry one of your favorite actors died today.	neg	full
I preordered a new book but the store said they forgot to order it.	I am sorry you preordered a new book but they forgot to order it.	neg	condensed
I preordered a new book but the store said they forgot to order it.	I am sorry you preordered a new book but the store said they forgot to order it.	neg	full
I can't afford health care with my current job. 	I am sorry you can't afford health care.	neg	condensed
I can't afford health care with my current job. 	I am sorry you can't afford health care with your current job.	neg	full
The place I interviewed at is going to hire someone else.	I am sorry they're going to hire someone else.	neg	condensed
The place I interviewed at is going to hire someone else.	I am sorry the place you interviewed at is going to hire someone else.	neg	full
My bathroom ceiling has a leak from the people upstairs.	I am sorry your bathroom ceiling has a leak.	neg	condensed
My bathroom ceiling has a leak from the people upstairs.	I am sorry your bathroom ceiling has a leak from the people upstairs.	neg	full
I saw smoke coming from my neighbor's porch.	Sorry to hear about your neighbors porch.	neg	condensed
I saw smoke coming from my neighbor's porch.	I am sorry you saw smoke coming from my neighbor's porch.	neg	full
My sister brought me home some Andes mints, my favorites!	Happy your sister brought home your favorite mints. 	pos	condensed
My sister brought me home some Andes mints, my favorites!	Really happy to hear your sister brought you your favorite Andes mints.	pos	full
I have finally discovered the best chocolate chip cookies.	Glad you found the best chocolate chip cookies. 	pos	condensed
I have finally discovered the best chocolate chip cookies.	Wow, happy you discovered the best chocolate chip cookies, finally. 	pos	full
My client signed a 3 year contract with us!	Happy you got a 3 year contract sign by a client. 	pos	condensed
My client signed a 3 year contract with us!	Congrats! glad to hear you were able to gget a client to sign a 3 year contract 	pos	full
He knew exactly what I needed. 	Glad he knew what you wanted exactly. 	pos	condensed
He knew exactly what I needed. 	Really happy he was able to know what you needed exactly. 	pos	full
The circus is in town! 	Glad the circus is in town. 	pos	condensed
The circus is in town! 	Nice, happy to hear the circus is here. 	pos	full
I have finally retired! 	Happy you have retired finally. 	pos	condensed
I have finally retired! 	Congratulation, glad you were finally able to retire.	pos	full
I just found a wasp's nest in the laundry room.	I am sorry to you found a wasp's nest.	neg	condensed
I just found a wasp's nest in the laundry room.	I am sorry to you found a wasp's nest in the laundry room.	neg	full
My cat won't start this morning.	I am sorry your cat won't start.	neg	condensed
My cat won't start this morning.	I am sorry your cat won't start this morning.	neg	full
The neighbor's upstairs shower has leaked into my bathroom	I am sorry your neighbor's upstairs has leaked.	neg	condensed
The neighbor's upstairs shower has leaked into my bathroom	I am sorry your neighbor's upstairs has leaked into your bathroom.	neg	full
My husband was arrested. 	I am sorry your husband was arrested.	neg	full
Due to my clumsiness, I spilled paint all over the carpet. 	I am sorry the paint spilled.	neg	condensed
Due to my clumsiness, I spilled paint all over the carpet. 	I am sorry the paint spilled all over the carpet.	neg	full
I was told to leave and never come back. 	I am sorry you were told to leave.	neg	condensed
I was told to leave and never come back. 	I am sorry you were told to leave and never come back	neg	full
I like being in control of myself.	Good to hear that you're in control	pos	condensed
I like being in control of myself.	I am happy that you are enjoying being in control of yourself	pos	full
I am trying my best to be a better version of myself.	So good to hear about your improvement	pos	condensed
I am trying my best to be a better version of myself.	I am glad that you are trying to be a better version of yourself	pos	full
I like having some junk food every now and again.	Good to hear that you enjoy junk food	pos	condensed
I like having some junk food every now and again.	Good to hear that you enjoy some junk food from time to time	pos	full
The school trip to the zoo was amazing and informative	Good to hear about your trip	pos	condensed
The school trip to the zoo was amazing and informative	I am glad your trip to the zoo was amazing and informative	pos	full
He made an incredible German chocolate cake for the supervisor's birthday party.	Good to hear about the cake	pos	condensed
He made an incredible German chocolate cake for the supervisor's birthday party.	Good to hear about the incredible German chocolate cake for the supervisor's birthday party	pos	full
The band at the concert played their greatest hits to the fans' enjoyment	I am glad to hear about the concert	pos	condensed
The band at the concert played their greatest hits to the fans' enjoyment	I am glad that the fans enjoyed the concert where the band played their greatest hits	pos	full
I have problems telling people what to do.	I am sorry you have problems telling people what to do.	neg	full
It's hard disciplining folks.	I am sorry it's hard disciplining folks.	neg	full
I don't appreciate being told something I already know.	I am sorry you don't appreciate being told something you already know.	neg	full
She was upset at the waiter's rude demeanor and snappy answers.	I am sorry she was upset at the waiter's rude demeanor.	neg	condensed
She was upset at the waiter's rude demeanor and snappy answers.	I am sorry she was upset at the waiter's rude demeanor and snappy answers.	neg	full
Multiple animals on the farm died from the tornado in October.	I am sorry multiple animals on the farm died.	neg	condensed
Multiple animals on the farm died from the tornado in October.	I am sorry multiple animals on the farm died from the tornado in October.	neg	full
The people rebelled against their oppressive government.	I am sorry the people rebelled.	neg	condensed
The people rebelled against their oppressive government.	I am sorry the people rebelled against their oppressive government.	neg	full
I feel like I could take on the world.	Good to hear about your energy	pos	condensed
I feel like I could take on the world.	I am glad to hear that you cold take on the world	pos	full
My boss loves me.	Good to hear about you and your boss	pos	condensed
My boss loves me.	I am glad yor boss loves you	pos	full
I get paid very well.	Good to hear about your pay	pos	condensed
I get paid very well.	I am glad you get paid very well	pos	full
My mom brought me lunch.	I am glad about your lunch	pos	condensed
My mom brought me lunch.	I am happy that your mom brought you lunch	pos	full
I just got asked out on a date.	Good to hear about your date	pos	condensed
I just got asked out on a date.	I am happy to hear you just got asked out on a date	pos	full
I bought my mom flowers for her birthday.	Good to hear about the gift for your mom	pos	condensed
I bought my mom flowers for her birthday.	Good to hear that you bought your mom flowers for her birthday	pos	full
I woke up with a burning sensation.	Sorry to hear about the burning sensation.	neg	condensed
I woke up with a burning sensation.	I am sorry to hear that you woke up with a burning sensation.	neg	full
I coughed up blood.	Sorry to hear about the blood.	neg	condensed
I coughed up blood.	I am sad that you coughed up blood.	neg	full
I stubbed my little toe.	Sorry to hear about your toe.	neg	condensed
I stubbed my little toe.	I am sorry that you stubbed your little toe.	neg	full
I found a snake in the garden.	Sorry to hear that you found a snake.	neg	condensed
I found a snake in the garden.	I am sorry that you found a snake in the garden.	neg	full
The deer came through and ate all my plants.	I am sorry about your plants.	neg	condensed
The deer came through and ate all my plants.	Sorry to hear that a deer ate all of your plants.	neg	full
There's a raccoon spreading trash across the yard.	Sorry to hear about the yard.	neg	condensed
There's a raccoon spreading trash across the yard.	I am sorry that the raccoon is spreading trash across the yard.	neg	full
Going to rest all weekend.	Good to hear you resting	pos	condensed
Going to rest all weekend.	Good to hear you are going to rest all weekend	pos	full
I get to go on vacation soon.	I am glad you get a vacation	pos	condensed
I get to go on vacation soon.	I am glad that you get to go on vacation soon	pos	full
My niece was just born.	I am glad your niece was born	pos	condensed
My niece was just born.	I am glad that your niece was just born	pos	full
My barber gave me a nice clean shave.	Good to hear about your barber	pos	condensed
My barber gave me a nice clean shave.	Good to hear your barber gave you a nice clean shave	pos	full
The baseball cap that I wanted to buy was half price.	I am glad you got a discount	pos	condensed
The baseball cap that I wanted to buy was half price.	I am glad that baseball cap that you wanted was half price	pos	full
My girlfriend tried my homemade poutine and loved it.	I am glad your girl loved it	pos	condensed
My girlfriend tried my homemade poutine and loved it.	I am glad that your girlfriend tried your homemade poutine and love it	pos	full
Jeff was blackmailed.	Sorry to hear about Jack.	neg	condensed
Jeff was blackmailed.	I am sorry that Jack was blackmailed.	neg	full
Those kids keep harassing my neighbor.	I am sorry about those kids.	neg	condensed
Those kids keep harassing my neighbor.	Sorry to hear about those kids harassing your neighbor.	neg	full
I stepped on the cat's tail.	Sorry to hear about the cat.	neg	condensed
I stepped on the cat's tail.	I am sorry you stepped on the cat's tail.	neg	full
My mother wouldn't let me rent a video game I really wanted because it was rated M.	I am sorry you didn't get to rent the video game.	neg	condensed
My mother wouldn't let me rent a video game I really wanted because it was rated M.	Sorry to hear your mother wouldn't let you rent the rated M video game.	neg	full
Some kids came by and destroyed my mailbox with a baseball bat.	Sorry to hear about your mailbox.	neg	condensed
Some kids came by and destroyed my mailbox with a baseball bat.	I am sorry your mailbox was destroyed with a baseball bat.	neg	full
The dog ran into the Christmas tree and it fell over. 	Sorry to hear about the Christmas tree.	neg	condensed
The dog ran into the Christmas tree and it fell over. 	I am sorry the dog ran into the Christmas tree and knocked it over.	neg	full
My boss gave me a raise.	I am glad you got a raise.	pos	condensed
My boss gave me a raise.	I am glad your boss gave you a raise.	pos	full
I just bought a new kitten.	I am glad you got a new kitten.	pos	condensed
I just bought a new kitten.	I am glad you just bought a new kitten.	pos	full
My wife and I are having a baby.	I am glad you guys are having a baby.	pos	condensed
My wife and I are having a baby.	I am glad you and your wife are having a baby.	pos	full
My drawing of a horse won first place in the art fair today!	I am glad your drawing won first place.	pos	condensed
My drawing of a horse won first place in the art fair today!	I am glad your drawing of a horse won first place in the art fair today.	pos	full
My cat just climbed into my lap and is sitting here snugging me.	I am glad your cat climbed into your lap.	pos	condensed
My cat just climbed into my lap and is sitting here snugging me.	I am glad your cat climbed into your lap and is snugging you.	pos	full
I built the coolest treehouse for my cousin.	I am glad you built the coolest tree house.	pos	condensed
I built the coolest treehouse for my cousin.	I am glad you built the coolest tree house for your cousin.	pos	full
My wife had a miscarriage.	Sorry to hear about your wives miscarriage	neg	condensed
My wife had a miscarriage.	I am sorry your wife miscarried	neg	full
I got kicked off the team.	I am sad the team kicked you off	neg	condensed
I got kicked off the team.	I am sorry you got kicked off the team	neg	full
A cop gave me a speeding ticket yesterday.	sorry to hear you got a speeding ticket	neg	condensed
A cop gave me a speeding ticket yesterday.	I am sorry you got  a speeding ticket yesterday	neg	full
I poured out my cereal today and there were ants in it.	sorry to hear about the ants in your cereal	neg	condensed
I poured out my cereal today and there were ants in it.	I am sorry you had ants in your cereal	neg	full
Someone broke into my house last night.	Sad to hear about your house getting broken in to	neg	condensed
Someone broke into my house last night.	sorry to hear someone broke in your house	neg	full
I am going to be late on my rent it looks like,	Sorry to hear you can't pay the rent on time	neg	condensed
I am going to be late on my rent it looks like,	I am sorry your rent will be late	neg	full
I just interviewed for a job the other day!	I am happy you interviewed for the job. 	pos	condensed
I just interviewed for a job the other day!	i a happy you interviewed for the job the other day!	pos	full
They called me back and said I got the job!	I am happy you got the job!	pos	condensed
They called me back and said I got the job!	I am happy they called you back and said you got the job!	pos	full
I had a fantastic first day!	I am happy you had a good first day.	pos	condensed
I had a fantastic first day!	I am happy you had a fantastic first day!	pos	full
It's rewarding graduating college.	I am happy you graduated.	pos	condensed
It's rewarding graduating college.	I am happy it is rewarding graduating college!	pos	full
My dad was able to see me walk down the aisle.	I am glad your dad was able to see you.	pos	condensed
My dad was able to see me walk down the aisle.	i am happy your dad was able to see you walk down the aisle.	pos	full
We had a nice family dinner.	I am happy you had a nice dinner.	pos	condensed
We had a nice family dinner.	I am happy you had a nice family dinner.	pos	full
The wheel on my car blew out on the highway	Sorry to hear about your car's wheel.	neg	condensed
The wheel on my car blew out on the highway	Sorry to hear that your car's wheel blew out.	neg	full
I realized I don't have a spare tire	Sorry to hear that you don't have a spare. 	neg	condensed
I realized I don't have a spare tire	Sorry to hear that you don't have a spare tire.	neg	full
I had to pay a lot of money for a tow and a new set of wheels	Sorry to hear that you had to pay so much for the tow.	neg	condensed
I had to pay a lot of money for a tow and a new set of wheels	I am sorry that you had to pay so much money for tow and new wheels.	neg	full
I didn't like being made fun of.	Sorry to hear that you were made fun of.	neg	full
It's easy to embarrass me.	Sorry to hear that it's easy to embarrass you. 	neg	full
I have problems with self-confidence.	I am sorry you have problems with self-confidence.	neg	full
I'm going to make a large contribution to our local charity to help hungry children.	I am glad that you're going to make a large contribution to your local charity.	pos	condensed
I'm going to make a large contribution to our local charity to help hungry children.	I am glad that you're going to make a large contribution to your local charity to help hungry children.	pos	full
My husband surprised me with a new diamond ring!	I am happy about your new diamond ring.	pos	condensed
My husband surprised me with a new diamond ring!	I am glad that your husband surprised you with a new diamond ring!	pos	full
I won a trip to the Bahamas on a radio contest!	I am happy that you won a trip to the Bahamas	pos	condensed
I won a trip to the Bahamas on a radio contest!	I am happy that you won a trip to the Bahamas on a radio contest!	pos	full
When I got out of the bathtub I found that my towel was really soft and warm.	I am happy that your towel was really soft and warm.	pos	condensed
When I got out of the bathtub I found that my towel was really soft and warm.	I am happy that when you got out of the bathtub, you found your towel to be really soft and warm.	pos	full
I thought I had run out of toilet paper, but there was one left under the sink I could use.	I am happy that there was one left under the sink	pos	condensed
I thought I had run out of toilet paper, but there was one left under the sink I could use.	I am happy that when you thought you ran out of toilet paper, there was one left under the sink	pos	full
My friend from high school who I really missed found me on Facebook and we're going for coffee tomorrow.	I am happy that your friend from high school found you on Facebook	pos	condensed
My friend from high school who I really missed found me on Facebook and we're going for coffee tomorrow.	I am happy that your friend from high school found you on Facebook and that you're going for coffee tomorrow.	pos	full
My fish died from a sickness this morning.	Sorry to hear that your fish died this morning.	neg	condensed
My fish died from a sickness this morning.	Sorry to hear about your fish dying from sickness this morning.	neg	full
My husband's parents are getting divorced.	Sorry to hear about your husbands' parents' divorce.	neg	condensed
My husband's parents are getting divorced.	Sorry to hear that your husband's parents are getting divorced.	neg	full
I was laid off from work today.	I am sorry about your being laid off today.	neg	condensed
I was laid off from work today.	I am sorry that you were laid off from work today.	neg	full
I found photographs of my children online being used inappropriately.	Sorry to hear about your childrens' photographs being inappropriately used online.	neg	condensed
I found photographs of my children online being used inappropriately.	Sorry to hear that you found photographs of your children online being used inappropriately.	neg	full
My credit card bill came in and it's way more than I expected.	Sorry to hear about your more than expected credit card bill.	neg	condensed
My credit card bill came in and it's way more than I expected.	Sorry to hear about your credit card bill being way more than expected.	neg	full
My dog ate my phone bill and now I don't know what I owe.	Sorry to hear your dog at your phone bill.	neg	condensed
My dog ate my phone bill and now I don't know what I owe.	Sorry to hear about your dog eating your phone bill.	neg	full
I won the raffle at work and got a 4k TV!	Good to hear about your win	pos	condensed
I won the raffle at work and got a 4k TV!	I am glad you won the raffle at work and got a 4k TV	pos	full
I found my missing wallet.	Good to hear about your wallet	pos	condensed
I found my missing wallet.	I am glad you found your missing wallet	pos	full
A stranger paid for my coffee.	I am glad your coffee was paid for	pos	condensed
A stranger paid for my coffee.	I am glad you found a stranger to pay for your coffee	pos	full
The lemon tree I planted last year is already producing fruit.	Good to hear about your lemon tree	pos	condensed
The lemon tree I planted last year is already producing fruit.	Good to hear that the lemon tree you planted last year is already producing fruit	pos	full
I got upgraded to first class on my upcoming flight.	Good to hear about your flight	pos	condensed
I got upgraded to first class on my upcoming flight.	I am happy you upgraded your upcoming flight to first class	pos	full
I learned a new song on my guitar today.	Good to hear about the new song	pos	condensed
I learned a new song on my guitar today.	Good to hear that you learned a new song on guitar today	pos	full
I threw up this morning.	Sorry to hear you threw up	neg	condensed
I threw up this morning.	Sorry to hear about you throwing up this morning	neg	full
My blood test came back positive.	I am sorry to hear that you are sick	neg	condensed
My blood test came back positive.	I am sad that your blood test came back positive	neg	full
My dog ran away.	Sorry to hear about your dog	neg	condensed
My dog ran away.	I am sorry that your dog run a way	neg	full
My friend came up behind me and scared me.	Sorry to hear about you and your friend	neg	condensed
My friend came up behind me and scared me.	Sorry to hear that your friend came up behind you and scared you	neg	full
I fell in a puddle while trying to impress a girl.	I am Sorry about your falling	neg	condensed
I fell in a puddle while trying to impress a girl.	Sorry to hear that while trying to impress a girl, you fell in a puddle	neg	full
The chain on my bike broke off as I was riding it. 	I am sorry about your bike	neg	condensed
The chain on my bike broke off as I was riding it. 	Sorry to hear that the chain on your bike broke off while you were riding	neg	full
My best friend is coming to visit.	I am happy your best friend is coming. 	pos	condensed
My best friend is coming to visit.	Good to hear your best friend is coming to visit!	pos	full
I'm going on vacation next week.	Good to hear you're doing on vacation.	pos	condensed
I'm going on vacation next week.	I am happy that you're going on vacation next week!	pos	full
A new episode of my favorite TV show is on tonight.	I am glad a new episode of your favorite TV show is on.	pos	condensed
A new episode of my favorite TV show is on tonight.	I am glad a new episode of your favorite TV show is on tonight!	pos	full
The baby bird outside my window was born today!	I am happy that the baby bird was born today.	pos	condensed
The baby bird outside my window was born today!	Good to hear the baby bird outside your window was born today!	pos	full
